"businesses__id","businesses__alias","businesses__name","businesses__image_url","businesses__is_closed","businesses__url","businesses__review_count","businesses__categories__alias","businesses__categories__title","businesses__rating","businesses__coordinates__latitude","businesses__coordinates__longitude","businesses__transactions__001","businesses__transactions__002","businesses__price","businesses__location__address1","businesses__location__address2","businesses__location__address3","businesses__location__city","businesses__location__zip_code","businesses__location__country","businesses__location__state","businesses__location__display_address__001","businesses__location__display_address__002","businesses__location__display_address__003","businesses__location__display_address__004","businesses__phone","businesses__display_phone","businesses__distance","total","region__center__longitude","region__center__latitude"
"q-UN7sAAZNCpKy8KY6kkYg","widespread-crossfit-broomfield","Widespread CrossFit","https://s3-media3.fl.yelpcdn.com/bphoto/VGx2WjzM1tdUm9HOcPiWhQ/o.jpg","False","https://www.yelp.com/biz/widespread-crossfit-broomfield?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","intervaltraininggyms","Interval Training Gyms","5.0","39.9567604","-105.0375824","","","","3800 W 144th Ave","Ste 1700","","Broomfield","80023","US","CO","3800 W 144th Ave","Ste 1700","Broomfield, CO 80023","","+18048409050","(804) 840-9050","25269.969343669767","","",""
"m5Kk830eAb0R-tDk37WZ7w","mach983-crossfit-aurora","Mach983 Crossfit","https://s3-media1.fl.yelpcdn.com/bphoto/Imir1sfk2SpvcoIjDmjbaA/o.jpg","False","https://www.yelp.com/biz/mach983-crossfit-aurora?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","healthcoach","Health Coach","5.0","39.75025356452507","-104.8750941465821","","","","2246 Dayton St","","null","Aurora","80010","US","CO","2246 Dayton St","Aurora, CO 80010","","","+17206649112","(720) 664-9112","8298.658718517001","","",""
"","","","","","","","gyms","Gyms","","","","","","","","","","","","","","","","","","","","","","",""
"lxi0yrUGW7EHdhfjL0pYdA","inspired-athletic-movement-boulder","Inspired Athletic Movement","https://s3-media3.fl.yelpcdn.com/bphoto/DNXYyhK2NHEJhan-zWgMDA/o.jpg","False","https://www.yelp.com/biz/inspired-athletic-movement-boulder?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","healthtrainers","Trainers","5.0","40.01665","-105.22597","","","","5485 Conestoga Ct","Ste 110B","","Boulder","80301","US","CO","5485 Conestoga Ct","Ste 110B","Boulder, CO 80301","","+17206758348","(720) 675-8348","38128.12220226592","","",""
"","","","","","","","gyms","Gyms","","","","","","","","","","","","","","","","","","","","","","",""
"Q5xBPW_3P4iI-6bFYNHe7Q","mojo-fitness-littleton","Mojo Fitness","https://s3-media3.fl.yelpcdn.com/bphoto/grvp-EHMCBSQmyCpC15Rdg/o.jpg","False","https://www.yelp.com/biz/mojo-fitness-littleton?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","massage_therapy","Massage Therapy","5.0","39.56767","-105.12025","","","","8392 S Continental Divide Rd","Ste 106","","Littleton","80127","US","CO","8392 S Continental Divide Rd","Ste 106","Littleton, CO 80127","","+13035799488","(303) 579-9488","22647.51462058542","","",""
"","","","","","","","gyms","Gyms","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","healthtrainers","Trainers","","","","","","","","","","","","","","","","","","","","","","",""
"vheEp-qUbVKItRop81EG6Q","serasana-greenwood-village-greenwood-village","Serasana - Greenwood Village","https://s3-media4.fl.yelpcdn.com/bphoto/okJk0MI_pAEzAvKTLOtOCw/o.jpg","False","https://www.yelp.com/biz/serasana-greenwood-village-greenwood-village?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","yoga","Yoga","5.0","39.59528","-104.89317","","","","8181 E Arapahoe Rd","Ste B","","Greenwood Village","80112","US","CO","8181 E Arapahoe Rd","Ste B","Greenwood Village, CO 80112","","+13032280081","(303) 228-0081","16875.003017069517","","",""
"","","","","","","","acupuncture","Acupuncture","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","massage","Massage","","","","","","","","","","","","","","","","","","","","","","",""
"0zCLWZ5fusFZCEbSLdJzMw","denver-tennis-park-denver","Denver Tennis Park","","False","https://www.yelp.com/biz/denver-tennis-park-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","tennis","Tennis","5.0","39.6881989","-104.9685751","","","","1560 S Franklin St","Ste I -25","null","Denver","80210","US","CO","1560 S Franklin St","Ste I -25","Denver, CO 80210","","+13033515045","(303) 351-5045","5229.5662331541325","","",""
"XtMJpD4C4ZTouWgrvxBD4g","somatic-synergies-lakewood","Somatic Synergies Integrated Healing","https://s3-media3.fl.yelpcdn.com/bphoto/Rq_HIJrRGV_c88hgr5_xfg/o.jpg","False","https://www.yelp.com/biz/somatic-synergies-lakewood?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","massage_therapy","Massage Therapy","5.0","39.72278932350506","-105.08217512501986","","","","441 Wadsworth Blvd","Ste 200","","Lakewood","80226","US","CO","441 Wadsworth Blvd","Ste 200","Lakewood, CO 80226","","+13038627610","(303) 862-7610","9676.082978415903","","",""
"","","","","","","","meditationcenters","Meditation Centers","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","yoga","Yoga","","","","","","","","","","","","","","","","","","","","","","",""
"WFrYtWwWabYQ4R_QEFhrmg","james-hoilman-mt-effective-massage-therapy-boulder-3","James Hoilman, MT - Effective Massage Therapy","https://s3-media4.fl.yelpcdn.com/bphoto/T9IWoFfPgXQpqIdvRfn6lA/o.jpg","False","https://www.yelp.com/biz/james-hoilman-mt-effective-massage-therapy-boulder-3?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","massage","Massage","5.0","40.0299417","-105.2630396","","","","3008 Folsom St","","","Boulder","80304","US","CO","3008 Folsom St","Boulder, CO 80304","","","","","41181.356658446995","","",""
"","","","","","","","massage_therapy","Massage Therapy","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","qigong","Qi Gong","","","","","","","","","","","","","","","","","","","","","","",""
"x-DbRPdrch8zIlSDYKS_nA","starrfit-personal-fitness-training-denver","StarrFit Personal Fitness Training","https://s3-media4.fl.yelpcdn.com/bphoto/uqgRXhHtUuD9gHZ6AMbCMQ/o.jpg","False","https://www.yelp.com/biz/starrfit-personal-fitness-training-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","healthtrainers","Trainers","5.0","39.6882739","-104.9409049","","","","1555 S Colorado Blvd","Unit D","","Denver","80222","US","CO","1555 S Colorado Blvd","Unit D","Denver, CO 80222","","+17202705994","(720) 270-5994","5811.724249351186","","",""
"V1EF9S3XyCM96Itoe8ijxg","colorado-wingsport-brighton","Colorado Wingsport","https://s3-media3.fl.yelpcdn.com/bphoto/C048ubvopGM53_clrKJ8yA/o.jpg","False","https://www.yelp.com/biz/colorado-wingsport-brighton?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","wildlifehunting","Wildlife Hunting Ranges","5.0","40.026021","-104.895998","","","","8492 County Rd 6","null","null","Brighton","80603","US","CO","8492 County Rd 6","Brighton, CO 80603","","","+13036370008","(303) 637-0008","32917.15951349652","","",""
"0oCMXaHJWfSOOgXeROyLCQ","scientific-martial-arts-and-fitness-northglenn","Scientific Martial Arts & Fitness","https://s3-media1.fl.yelpcdn.com/bphoto/1zbVEhnORoR8iJ5wT2oEdw/o.jpg","False","https://www.yelp.com/biz/scientific-martial-arts-and-fitness-northglenn?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","martialarts","Martial Arts","5.0","39.889604641799","-104.98050423949","","","","440 Garland Dr","Unit C","","Northglenn","80233","US","CO","440 Garland Dr","Unit C","Northglenn, CO 80233","","+13034515131","(303) 451-5131","17155.33576822726","","",""
"q2WGt9NDQ4-n_WjknOed_g","yoga-box-denver-2","Yoga Box","https://s3-media2.fl.yelpcdn.com/bphoto/YNkFxeYpdXEIFRMJmuGEEg/o.jpg","False","https://www.yelp.com/biz/yoga-box-denver-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","yoga","Yoga","5.0","39.73032","-104.9856","","","","124 E 9th Ave","null","null","Denver","80203","US","CO","124 E 9th Ave","Denver, CO 80203","","","+13032239896","(303) 223-9896","1435.3894543133622","","",""
"vlWynQOdx4c8T4GjasO-yw","arbor-anglers-lafayette-fly-shop-lafayette-2","Arbor Anglers Lafayette Fly Shop","https://s3-media1.fl.yelpcdn.com/bphoto/qq4ORtlcW1VKEVjCzK4teg/o.jpg","False","https://www.yelp.com/biz/arbor-anglers-lafayette-fly-shop-lafayette-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","fishing","Fishing","5.0","40.0020933660118","-105.103966165161","","","","489 US Hwy 287","null","","Lafayette","80026","US","CO","489 US Hwy 287","Lafayette, CO 80026","","","+17205121416","(720) 512-1416","31762.130952878535","","",""
"","","","","","","","huntingfishingsupplies","Hunting & Fishing Supplies","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","accessories","Accessories","","","","","","","","","","","","","","","","","","","","","","",""
"xPQ3PTHdv3Pv0zSbDmd5Gg","divine-touch-massage-therapy-denver-4","Divine Touch Massage Therapy","https://s3-media1.fl.yelpcdn.com/bphoto/EDAjxLd6ZbUVdQVB0azc8A/o.jpg","False","https://www.yelp.com/biz/divine-touch-massage-therapy-denver-4?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","massage_therapy","Massage Therapy","5.0","39.7458461237915","-104.894572868943","","","","1955 Ulster St","","","Denver","80220","US","CO","1955 Ulster St","Denver, CO 80220","","","+17203296569","(720) 329-6569","6571.21779603857","","",""
"","","","","","","","yoga","Yoga","","","","","","","","","","","","","","","","","","","","","","",""
"uQCT1WmzQ-XYJcauW9Il6w","yukon-axe-westminster","Yukon Axe","https://s3-media3.fl.yelpcdn.com/bphoto/lR4cFcBy-ThRyw6gs8q1VQ/o.jpg","False","https://www.yelp.com/biz/yukon-axe-westminster?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","axethrowing","Axe Throwing","5.0","39.96207595628793","-104.99331240220465","","","","14644 Orchard Pkwy","Ste 1200","","Westminster","80023","US","CO","14644 Orchard Pkwy","Ste 1200","Westminster, CO 80023","","+17209999501","(720) 999-9501","25268.224757173004","","",""
"-Vca5dgHRTbCxHBEDPu2hA","corepower-yoga-aurora","CorePower Yoga","https://s3-media1.fl.yelpcdn.com/bphoto/TEP5mBusE1v0DzfhFd095Q/o.jpg","False","https://www.yelp.com/biz/corepower-yoga-aurora?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","20","yoga","Yoga","5.0","39.6519315027645","-104.768422544003","","","","18884 E Hampden Ave","","","Aurora","80013","US","CO","18884 E Hampden Ave","Aurora, CO 80013","","","+18334482561","(833) 448-2561","19610.905120520616","1200","-104.97024536132812","39.73552421220229"
"qxbQ3sfoD1fC5jfZZn4pgg","ten-back-bowling-outfitters-denver","Ten Back Bowling Outfitters","https://s3-media2.fl.yelpcdn.com/bphoto/ld3rUvEQzQrdOtstmYL8XQ/o.jpg","False","https://www.yelp.com/biz/ten-back-bowling-outfitters-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","recreation","Recreation Centers","5.0","39.701447","-104.910004","","","","6767 Leetsdale Dr","","","Denver","80224","US","CO","6767 Leetsdale Dr","Denver, CO 80224","","","+17203796492","(720) 379-6492","6400.150411953486","","",""
"","","","","","","","bowling","Bowling","","","","","","","","","","","","","","","","","","","","","","",""
"MElaHuBrQNJRsFBspGxc1w","rise-up-fitness-boulder","Rise Up Fitness","https://s3-media4.fl.yelpcdn.com/bphoto/w3VdBkDxXiKS1ih-A16bNQ/o.jpg","False","https://www.yelp.com/biz/rise-up-fitness-boulder?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","healthtrainers","Trainers","5.0","40.03663","-105.25993","","","","2747 Iris Ave","null","","Boulder","80304","US","CO","2747 Iris Ave","Boulder, CO 80304","","","+17202986227","(720) 298-6227","41689.89126954089","","",""
"","","","","","","","bootcamps","Boot Camps","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","gyms","Gyms","","","","","","","","","","","","","","","","","","","","","","",""
"-920zKsxwPTNbTEaimk8LQ","nutri-fit-by-natalie-westminster-29","Nutri-Fit by Natalie","https://s3-media2.fl.yelpcdn.com/bphoto/Swx7muHzSGxLDUFNdNKc7g/o.jpg","False","https://www.yelp.com/biz/nutri-fit-by-natalie-westminster-29?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","nutritionists","Nutritionists","5.0","39.914734643526316","-105.00623524109214","","","","12005 N Pecos St","null","","Westminster","80234","US","CO","12005 N Pecos St","Westminster, CO 80234","","","+17204370522","(720) 437-0522","20162.89096134619","","",""
"","","","","","","","yoga","Yoga","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","healthtrainers","Trainers","","","","","","","","","","","","","","","","","","","","","","",""
"yidzBKulLCcd5oB47M4jCQ","fit-by-hyland-hills-westminster","Fit by Hyland Hills","","False","https://www.yelp.com/biz/fit-by-hyland-hills-westminster?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","gyms","Gyms","5.0","39.916593","-105.021885","","","","2861 W 120th Ave","","null","Westminster","80234","US","CO","2861 W 120th Ave","Westminster, CO 80234","","","+13036435699","(303) 643-5699","20612.452921726534","","",""
"","","","","","","","healthtrainers","Trainers","","","","","","","","","","","","","","","","","","","","","","",""
"pfb35erMDACCeMMwahNSTg","crossfit-lodo-denver","CrossFit LoDo","https://s3-media4.fl.yelpcdn.com/bphoto/zMKMWBpD7VSBJjIOJ1bCxA/o.jpg","False","https://www.yelp.com/biz/crossfit-lodo-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","24","gyms","Gyms","5.0","39.76972881826725","-104.953479","","","","3821 N Steele St","Ste 1300","","Denver","80205","US","CO","3821 N Steele St","Ste 1300","Denver, CO 80205","","+13039461721","(303) 946-1721","4064.4887556436074","","",""
"","","","","","","","healthtrainers","Trainers","","","","","","","","","","","","","","","","","","","","","","",""
"PJUUq-cGH8vxI1j1Kzgimg","nutritionworks-denver","NutritionWorks","https://s3-media1.fl.yelpcdn.com/bphoto/04HI3-Pc9DEuesKxyiKPvw/o.jpg","False","https://www.yelp.com/biz/nutritionworks-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","healthtrainers","Trainers","5.0","39.68348","-104.93852","","","","4155 E Jewell Ave","Ste 716","","Denver","80222","US","CO","4155 E Jewell Ave","Ste 716","Denver, CO 80222","","+17205563113","(720) 556-3113","6364.851130906817","","",""
"","","","","","","","nutritionists","Nutritionists","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","lifecoach","Life Coach","","","","","","","","","","","","","","","","","","","","","","",""
"AmuBJply9zPfA4KTT_RevA","han-lees-taekwondo-academy-centennial-2","Han Lee's Taekwondo Academy","https://s3-media3.fl.yelpcdn.com/bphoto/vKsbUlZog1F71PXRVjX0kQ/o.jpg","False","https://www.yelp.com/biz/han-lees-taekwondo-academy-centennial-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","taekwondo","Taekwondo","5.0","39.5952549","-104.9009363","","","","7555 E Arapahoe Rd","Unit 3C","","Centennial","80112","US","CO","7555 E Arapahoe Rd","Unit 3C","Centennial, CO 80112","","+13037707100","(303) 770-7100","16635.201614586258","","",""
"oFHYvHXlPEBJ2HqpgcG3Iw","experiences-by-ann-tonia-parker","Experiences by Ann Tonia","https://s3-media1.fl.yelpcdn.com/bphoto/73N-kqjSj65EO1DF3hDtxQ/o.jpg","False","https://www.yelp.com/biz/experiences-by-ann-tonia-parker?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","aerialfitness","Aerial Fitness","5.0","39.5055038","-104.649769","","","","592 Meadow Station Cir","","null","Parker","80138","US","CO","592 Meadow Station Cir","Parker, CO 80138","","","+13039565633","(303) 956-5633","37587.9973159208","","",""
"gflLX2DW-cs-DzFbjgdSow","whole-yoga-denver","Whole Yoga","https://s3-media3.fl.yelpcdn.com/bphoto/UQ16Z2XUCGqn3OReDmK_9A/o.jpg","False","https://www.yelp.com/biz/whole-yoga-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","28","yoga","Yoga","5.0","39.74339","-104.9664899","","","","1735 E 17th Ave","null","","Denver","80218","US","CO","1735 E 17th Ave","Denver, CO 80218","","","+13033339642","(303) 333-9642","954.1083869592596","","",""
"EeYNalqvhjlS0F9JSX5A3g","dryland-fitness-and-spa-denver-denver-2","Dryland Fitness & Spa - Denver","https://s3-media3.fl.yelpcdn.com/bphoto/wUhyOA2w2XOC8QaX67tEQw/o.jpg","False","https://www.yelp.com/biz/dryland-fitness-and-spa-denver-denver-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","healthtrainers","Trainers","5.0","39.759502","-105.025775","","","","2949 Federal Blvd","Ste 100","","Denver","80211","US","CO","2949 Federal Blvd","Ste 100","Denver, CO 80211","","+13032483489","(303) 248-3489","5455.669702454531","","",""
"","","","","","","","nutritionists","Nutritionists","","","","","","","","","","","","","","","","","","","","","","",""
"rtjp44tbfBjKICcIGF1iJA","hitstreak-englewood-2","Hitstreak","https://s3-media1.fl.yelpcdn.com/bphoto/p2Ee1_YU2Wv-gWJSAjR3sg/o.jpg","False","https://www.yelp.com/biz/hitstreak-englewood-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","sports_clubs","Sports Clubs","5.0","39.5878","-104.82058","","","","7104 S Dillon Ct","null","null","Englewood","80112","US","CO","7104 S Dillon Ct","Englewood, CO 80112","","","+13032200696","(303) 220-0696","20832.349895705524","","",""
"","","","","","","","battingcages","Batting Cages","","","","","","","","","","","","","","","","","","","","","","",""
"kmoAFxhtp3YcdU-EEWsfhg","fred-astaire-dance-studios-parker-parker-2","Fred Astaire Dance Studios - Parker","https://s3-media1.fl.yelpcdn.com/bphoto/6YWAqse2fjG80sk4RFWpsQ/o.jpg","False","https://www.yelp.com/biz/fred-astaire-dance-studios-parker-parker-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","4","dancestudio","Dance Studios","5.0","39.51220713637423","-104.76544931226852","","","","11153 S Parker Rd","Ste S","null","Parker","80134","US","CO","11153 S Parker Rd","Ste S","Parker, CO 80134","","+13032373733","(303) 237-3733","30401.862569180685","","",""
